MacBeth_ColorChecker,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength,Dark skin,Light skin,Blue sky,Foliage,Blue flower,Bluish green,Orange,Purplish blue,Moderate red,Purple,Yellow green,Orange yellow,Blue,Green,Red,Yellow,Magenta,Cyan,White,Neutral 8,Neutral 6.5,Neutral 5,Neutral 3.5,Black
949.7,58.669,55.109,87.491,16.147,89.159,57.722,79.677,77.768,56.515,81.543,61.286,70.063,58.144,53.277,64.324,81.793,86.173,61.787,90.612,52.903,28.622,14.555,7.713,3.708
950,58.738,55.124,87.452,16.126,89.066,57.616,79.601,77.828,56.513,81.583,61.31,70.005,58.097,53.235,64.257,81.734,86.168,61.794,90.66,52.896,28.626,14.549,7.682,3.697
950.29,58.807,55.062,87.446,16.195,89.085,57.559,79.527,77.822,56.493,81.563,61.266,69.932,58.047,53.291,64.188,81.738,86.249,61.854,90.583,52.834,28.633,14.601,7.625,3.599
950.59,58.761,55.085,87.366,16.184,89.032,57.647,79.583,77.836,56.435,81.528,61.254,69.808,57.999,53.276,64.204,81.721,86.287,61.836,90.72,52.853,28.691,14.636,7.6,3.557
950.89,58.69,55.032,87.2,16.175,89.025,57.785,79.494,77.876,56.437,81.569,61.228,69.732,57.978,53.251,64.161,81.677,86.255,61.795,90.707,52.751,28.538,14.607,7.553,3.542
951.19,58.677,54.96,87.206,16.263,88.935,57.73,79.409,77.902,56.42,81.573,61.151,69.876,57.945,53.259,64.081,81.75,86.316,61.845,90.634,52.676,28.541,14.612,7.571,3.497
951.49,58.739,54.875,87.209,16.284,88.898,57.734,79.446,77.958,56.432,81.618,61.237,69.851,57.995,53.359,64.041,81.76,86.359,61.893,90.735,52.63,28.613,14.671,7.578,3.51
951.78,58.846,54.924,87.208,16.297,88.862,57.691,79.453,77.988,56.434,81.814,61.231,69.922,57.953,53.486,64.075,81.683,86.402,61.949,90.651,52.623,28.617,14.653,7.551,3.569
952.08,59.013,54.942,87.135,16.367,88.756,57.63,79.472,78.003,56.413,81.693,61.249,69.96,57.955,53.438,63.98,81.78,86.37,61.91,90.752,52.598,28.62,14.608,7.562,3.522
952.38,59.019,54.866,87.099,16.344,88.705,57.588,79.487,78.016,56.303,81.753,61.265,70.074,57.892,53.442,63.86,81.74,86.457,61.83,90.729,52.661,28.564,14.588,7.563,3.511
952.68,59.134,54.847,87.126,16.356,88.758,57.51,79.51,78.107,56.213,81.745,61.174,70.105,57.92,53.395,63.956,81.725,86.564,61.923,90.711,52.694,28.512,14.485,7.543,3.501
952.98,59.196,54.778,87.227,16.345,88.686,57.552,79.578,78.032,56.214,81.814,61.251,70,57.859,53.441,64.024,81.759,86.544,61.944,90.588,52.599,28.486,14.463,7.558,3.547
953.27,59.277,54.724,87.267,16.368,88.778,57.559,79.685,78.067,56.253,81.689,61.224,70.043,57.846,53.395,64.039,81.753,86.473,61.994,90.555,52.57,28.453,14.378,7.625,3.51
953.57,59.316,54.701,87.226,16.374,88.662,57.516,79.82,78.078,56.308,81.673,61.259,70.169,57.843,53.407,63.998,81.734,86.407,62.099,90.568,52.725,28.462,14.309,7.652,3.564
953.87,59.503,54.733,87.299,16.355,88.695,57.498,79.698,78.17,56.421,81.807,61.31,70.281,57.886,53.384,64.018,81.767,86.337,62.133,90.441,52.639,28.424,14.263,7.732,3.635
954.17,59.735,54.816,87.446,16.353,88.703,57.577,79.763,78.106,56.363,81.833,61.409,70.356,57.955,53.445,64.039,81.847,86.357,62.211,90.45,52.711,28.554,14.253,7.671,3.655
954.46,59.907,54.882,87.524,16.268,88.801,57.61,79.887,78.076,56.401,81.822,61.563,70.395,57.923,53.535,64.095,81.712,86.234,62.288,90.442,52.781,28.681,14.331,7.681,3.652
954.76,59.997,54.89,87.602,16.197,88.868,57.62,79.738,78.024,56.382,81.83,61.585,70.472,57.81,53.512,64.167,81.833,86.188,62.324,90.435,52.879,28.649,14.209,7.707,3.574
955.06,60.131,54.86,87.598,16.242,88.836,57.606,79.705,78.065,56.378,81.829,61.664,70.43,57.787,53.412,64.119,81.919,86.088,62.379,90.429,52.9,28.594,14.269,7.765,3.555
955.36,60.124,54.867,87.614,16.157,88.816,57.575,79.701,78.165,56.416,81.905,61.599,70.466,57.764,53.464,64.115,81.971,86.13,62.377,90.325,52.962,28.536,14.19,7.779,3.579
955.65,60.151,54.862,87.676,16.186,88.833,57.632,79.693,78.232,56.556,82.021,61.647,70.37,57.708,53.63,64.199,81.967,86.061,62.463,90.269,52.958,28.592,14.185,7.77,3.594
955.95,60.246,54.862,87.616,16.193,88.896,57.78,79.756,78.213,56.649,82.024,61.744,70.353,57.714,53.722,64.136,81.833,85.965,62.506,90.332,52.995,28.618,14.201,7.763,3.613
956.25,60.298,55.014,87.555,16.204,88.929,57.734,79.708,78.26,56.643,82.066,61.705,70.467,57.792,53.728,64.09,81.771,85.916,62.561,90.455,53.125,28.611,14.186,7.711,3.506
956.54,60.394,55.193,87.459,16.225,88.981,57.859,79.714,78.296,56.6,82.183,61.739,70.516,57.73,53.82,64.088,81.734,86.051,62.542,90.466,53.127,28.625,14.234,7.675,3.493
956.84,60.494,55.24,87.513,16.203,89.1,58,79.556,78.255,56.494,82.108,61.813,70.49,57.772,53.726,64.236,81.81,86.081,62.599,90.466,53.013,28.55,14.296,7.714,3.511
957.14,60.544,55.247,87.57,16.247,88.979,58.018,79.712,78.22,56.479,81.936,61.897,70.456,57.614,53.74,64.234,81.72,86.078,62.594,90.466,53.044,28.54,14.361,7.62,3.502
957.44,60.487,55.235,87.462,16.158,88.872,57.838,79.679,78.218,56.559,81.934,61.859,70.485,57.556,53.783,64.269,81.68,85.995,62.561,90.366,52.929,28.519,14.377,7.6,3.484
957.73,60.479,55.328,87.259,16.159,88.853,57.859,79.649,78.311,56.555,81.828,61.755,70.382,57.574,53.697,64.214,81.806,85.977,62.488,90.347,52.864,28.425,14.378,7.601,3.541
958.03,60.489,55.42,87.146,16.206,88.781,57.835,79.735,78.436,56.507,81.868,61.717,70.4,57.589,53.715,64.121,81.759,85.889,62.564,90.223,52.829,28.457,14.358,7.551,3.633
958.33,60.468,55.478,87.18,16.2,88.767,57.925,79.736,78.409,56.521,81.821,61.78,70.411,57.629,53.807,64.101,81.681,85.94,62.56,90.164,52.83,28.592,14.338,7.488,3.613
958.62,60.482,55.339,87.156,16.149,88.78,57.922,79.669,78.364,56.461,81.75,61.824,70.355,57.603,53.774,64.145,81.565,85.956,62.587,90.212,52.742,28.642,14.322,7.511,3.677
958.92,60.578,55.355,87.054,16.043,88.789,57.887,79.635,78.203,56.472,81.649,61.795,70.461,57.713,53.76,64.055,81.645,86.014,62.533,90.204,52.722,28.638,14.353,7.541,3.751
959.22,60.705,55.312,87.024,16.05,88.782,57.842,79.581,78.142,56.539,81.69,61.78,70.579,57.744,53.837,64.015,81.769,86.004,62.574,90.184,52.705,28.653,14.396,7.507,3.718
959.51,60.771,55.179,86.922,16.085,88.757,58.065,79.678,78.19,56.504,81.715,61.771,70.569,57.799,53.91,64.087,81.782,86.11,62.537,89.985,52.749,28.639,14.404,7.515,3.802
959.81,60.853,55.015,86.917,16.13,88.73,58.046,79.698,78.212,56.599,81.716,61.772,70.599,57.996,54.025,64.175,81.947,86.184,62.56,89.964,52.862,28.657,14.387,7.482,3.866
960.11,60.929,54.969,86.902,16.155,88.618,58.052,79.854,78.282,56.781,81.736,61.687,70.493,57.998,54.188,64.136,81.886,86.167,62.54,90.048,52.792,28.666,14.391,7.397,3.786
960.4,61.074,54.932,86.903,16.155,88.753,58.078,79.776,78.322,56.821,81.752,61.574,70.477,58.189,54.308,64.144,81.971,86.144,62.609,90.139,52.819,28.741,14.383,7.468,3.819
960.7,61.086,54.837,86.954,16.203,88.886,58.05,79.894,78.36,56.853,81.646,61.461,70.474,58.195,54.172,64.155,81.876,86.146,62.682,90.249,52.846,28.756,14.362,7.568,3.934
960.99,61.126,54.731,87.004,16.199,88.906,58.094,79.942,78.301,56.779,81.733,61.546,70.452,58.174,54.192,64.184,81.869,86.255,62.712,90.253,52.853,28.761,14.277,7.597,3.946
961.29,61.283,54.658,87.016,16.269,89.017,58.192,80.036,78.203,56.811,81.683,61.599,70.351,58.227,54.355,64.242,81.608,86.391,62.708,90.342,52.81,28.778,14.445,7.681,4.016
961.59,61.348,54.587,87.084,16.247,89.047,58.049,80.031,78.166,56.705,81.621,61.526,70.308,58.216,54.319,64.341,81.509,86.395,62.716,90.377,52.755,28.792,14.389,7.672,4.018
961.88,61.495,54.676,87.086,16.347,89.225,58.083,80.084,78.239,56.777,81.816,61.544,70.387,58.273,54.294,64.306,81.5,86.354,62.795,90.342,52.781,28.705,14.412,7.62,4.004
962.18,61.547,54.728,87.053,16.428,89.34,58.071,80.12,78.354,56.748,81.925,61.457,70.244,58.156,54.151,64.341,81.425,86.343,62.839,90.378,52.811,28.677,14.405,7.603,3.951
962.48,61.556,54.738,87.103,16.394,89.229,58.136,80.08,78.501,56.653,81.925,61.329,70.078,58.115,54.089,64.52,81.367,86.335,62.813,90.387,52.785,28.592,14.417,7.675,4
962.77,61.702,54.81,87.223,16.358,89.236,58.094,79.977,78.429,56.653,81.848,61.36,70.085,58.007,54.026,64.43,81.383,86.367,62.86,90.403,52.67,28.56,14.356,7.664,3.922
963.07,61.799,54.855,87.405,16.276,89.217,58.055,79.858,78.365,56.569,81.887,61.45,70.003,57.964,53.946,64.313,81.259,86.248,62.863,90.455,52.609,28.608,14.408,7.712,3.877
963.36,61.812,54.757,87.339,16.166,89.269,58.025,79.821,78.428,56.465,81.903,61.592,70.123,58.033,53.808,64.226,81.152,86.21,62.797,90.481,52.629,28.64,14.425,7.77,3.978
963.66,61.813,54.825,87.332,16.208,89.21,58.015,79.827,78.413,56.358,81.964,61.676,70.124,58.009,53.749,64.173,81.084,86.338,62.716,90.425,52.531,28.612,14.379,7.8,3.98
963.95,61.964,54.941,87.293,16.217,89.138,58.029,79.724,78.335,56.273,82.015,61.678,70.132,58.016,53.866,64.187,81.125,86.371,62.716,90.473,52.547,28.756,14.415,7.71,3.932
964.25,62.061,54.937,87.34,16.23,89.12,58.036,79.696,78.302,56.262,82.073,61.624,70.213,58.062,53.836,64.322,81.074,86.351,62.648,90.569,52.492,28.768,14.457,7.67,3.921
964.55,62.195,54.984,87.379,16.202,89.105,57.991,79.668,78.319,56.388,82.12,61.582,70.286,58.122,53.764,64.308,81.324,86.379,62.512,90.589,52.519,28.702,14.382,7.667,3.878
964.84,62.354,54.906,87.29,16.117,89.053,58.137,79.719,78.336,56.388,82.201,61.581,70.297,58.183,53.704,64.215,81.492,86.423,62.443,90.643,52.479,28.579,14.303,7.638,3.848
965.14,62.396,54.942,87.405,15.992,88.912,58.22,79.709,78.353,56.324,82.069,61.528,70.177,58.192,53.82,64.234,81.352,86.437,62.39,90.773,52.461,28.716,14.335,7.711,3.863
965.43,62.444,54.878,87.501,16.001,88.778,58.23,79.696,78.322,56.22,82.02,61.621,70.361,58.332,53.9,64.235,81.293,86.36,62.372,90.729,52.428,28.665,14.248,7.631,3.82
965.73,62.528,54.894,87.568,16.052,88.758,58.194,79.714,78.205,56.173,81.928,61.807,70.445,58.398,53.86,64.019,81.278,86.399,62.33,90.675,52.481,28.699,14.236,7.541,3.789
966.02,62.526,54.864,87.619,16.033,88.845,58.066,79.643,78.201,56.17,81.977,61.809,70.354,58.373,53.87,64.082,81.307,86.283,62.251,90.801,52.399,28.745,14.434,7.589,3.829
966.32,62.528,54.91,87.485,16.119,88.75,58.101,79.628,78.324,56.159,82.014,61.721,70.332,58.327,53.867,64.082,81.43,86.166,62.201,90.841,52.222,28.603,14.359,7.502,3.747
966.61,62.684,54.964,87.649,16.276,88.748,58.068,79.568,78.297,56.165,81.947,61.677,70.253,58.241,53.961,64.132,81.487,86.095,62.269,90.692,52.211,28.571,14.297,7.446,3.682
966.91,62.762,54.875,87.584,16.173,88.795,58.07,79.435,78.323,56.228,81.901,61.531,70.325,58.199,53.952,64.182,81.462,85.987,62.305,90.618,52.288,28.503,14.297,7.34,3.638
967.2,62.846,54.851,87.564,16.129,88.775,58.024,79.44,78.525,56.197,81.921,61.604,70.31,58.298,53.903,64.199,81.406,85.913,62.254,90.648,52.275,28.413,14.355,7.443,3.573
967.5,62.871,54.792,87.592,16.07,88.749,57.896,79.406,78.522,56.273,81.925,61.624,70.282,58.296,53.912,63.996,81.359,85.917,62.306,90.628,52.342,28.444,14.318,7.452,3.597
967.79,62.849,54.778,87.608,15.906,88.712,57.88,79.317,78.518,56.023,81.938,61.59,70.299,58.162,53.914,63.922,81.264,85.797,62.275,90.572,52.291,28.459,14.366,7.258,3.441
968.09,62.817,54.84,87.573,15.954,88.845,57.815,79.224,78.567,56.104,81.877,61.559,70.346,58.137,54.002,63.871,81.079,85.841,62.37,90.626,52.32,28.465,14.586,7.284,3.399
968.38,62.837,54.788,87.537,15.946,88.828,57.718,79.165,78.561,56.011,81.896,61.598,70.477,58.017,53.896,63.846,81.215,85.856,62.466,90.548,52.332,28.476,14.623,7.323,3.398
968.68,62.926,54.8,87.484,15.909,88.897,57.753,79.122,78.657,56.032,81.922,61.57,70.517,57.979,53.985,63.873,81.292,85.935,62.361,90.528,52.298,28.569,14.714,7.376,3.44
968.97,63.102,54.802,87.519,15.881,89.004,57.781,79.22,78.848,56.075,81.969,61.642,70.536,57.968,53.989,64.052,81.272,85.981,62.483,90.524,52.172,28.581,14.694,7.432,3.501
969.27,63.364,54.791,87.446,15.847,88.932,57.752,79.264,78.771,56.088,81.961,61.648,70.598,58.051,53.963,64.024,81.264,86.012,62.446,90.507,52.317,28.703,14.675,7.426,3.508
969.56,63.52,54.673,87.382,15.787,89.004,57.648,79.336,78.572,56.114,81.955,61.617,70.674,58.019,53.942,64.039,81.185,86.101,62.4,90.432,52.367,28.848,14.689,7.57,3.625
969.86,63.513,54.72,87.213,15.735,89.022,57.631,79.29,78.404,56.067,82.04,61.563,70.809,58.02,53.963,64.168,81.276,86.105,62.406,90.434,52.435,28.912,14.654,7.725,3.677
970.15,63.588,54.773,87.084,15.753,89.068,57.606,79.298,78.401,55.999,82.085,61.691,70.827,57.984,53.98,64.126,81.239,86.156,62.433,90.466,52.289,28.975,14.708,7.764,3.739
970.45,63.659,54.823,87.134,15.755,89.148,57.687,79.353,78.362,56.038,82.109,61.723,70.841,57.924,54.012,64.081,81.421,86.173,62.293,90.352,52.312,28.887,14.613,7.632,3.778
970.74,63.795,54.925,87.032,15.828,89.024,57.78,79.335,78.289,56.029,82.171,61.806,70.83,57.953,54.136,64.189,81.534,86.13,62.29,90.341,52.314,28.776,14.561,7.709,3.75
971.04,63.86,54.83,87.109,15.948,88.972,57.863,79.314,78.346,56.105,82.106,61.898,70.827,58.107,54.072,64.27,81.714,86.186,62.352,90.231,52.291,28.701,14.467,7.79,3.832
971.33,63.846,54.781,87.104,15.867,88.977,57.905,79.336,78.286,56.065,82.074,61.911,70.828,57.976,53.968,64.304,82.006,85.973,62.316,90.239,52.324,28.802,14.333,7.876,3.987
971.63,63.929,54.881,86.964,15.946,88.981,57.986,79.44,78.291,56.21,82.155,61.878,70.748,58.07,54.022,64.354,82.067,85.903,62.207,90.17,52.319,28.739,14.246,7.827,3.965
971.92,64,54.951,87.074,16.006,88.881,57.935,79.361,78.288,56.123,82.116,61.924,70.584,58.044,53.949,64.403,82.141,85.876,62.396,90.199,52.374,28.664,14.178,7.967,4.088
972.21,64.013,54.922,87.068,16.004,88.703,57.944,79.25,78.053,56.144,82.15,61.799,70.564,58.081,54.027,64.385,82.286,85.847,62.287,90.076,52.549,28.69,14.082,8.033,4.055
972.51,64.029,55.026,87.086,16.017,88.66,58.063,79.317,78.141,56.148,82.067,61.84,70.525,57.898,54.116,64.427,82.241,85.877,62.315,89.985,52.537,28.507,13.956,8.021,4.186
972.8,64.034,55.085,87.202,16.024,88.589,58.17,79.246,78.228,56.151,82.037,61.919,70.608,57.975,54.076,64.516,82.222,85.947,62.494,89.907,52.497,28.536,14.029,7.924,4.183
973.1,64.117,55.04,87.236,15.985,88.458,58.164,79.314,78.261,56.109,82.092,61.887,70.599,58.006,53.939,64.372,82.106,86.126,62.463,89.839,52.417,28.462,14.074,7.909,4.279
973.39,64.064,55.084,87.365,16.016,88.259,58.22,79.395,78.265,56.012,82.017,61.883,70.484,58.006,53.852,64.396,82.246,86.037,62.465,89.821,52.507,28.39,13.982,7.868,4.246
973.68,64.068,55.01,87.392,16.037,88.121,58.252,79.348,78.29,55.892,81.964,61.762,70.555,57.912,53.721,64.474,82.093,86.165,62.679,89.812,52.5,28.375,14.133,8.12,4.209
973.98,64.066,55.098,87.438,16.03,88.147,58.198,79.399,78.556,55.891,81.914,61.622,70.56,57.855,53.625,64.478,82.071,86.186,62.719,89.878,52.516,28.525,14.161,8.021,4.216
974.27,64.084,55.132,87.342,16.009,88.17,58.201,79.447,78.672,55.861,81.863,61.537,70.511,57.824,53.631,64.484,81.996,86.155,62.74,90.06,52.542,28.584,14.145,8.097,4.258
974.57,64.206,55.174,87.296,16.106,88.162,58.232,79.561,78.728,55.962,81.901,61.702,70.564,57.959,53.685,64.498,81.871,86.345,62.752,89.972,52.55,28.525,14.288,8.028,4.065
974.86,64.299,55.147,87.368,16.09,88.126,58.145,79.476,78.715,55.917,81.698,61.695,70.596,57.929,53.694,64.479,81.841,86.354,62.677,89.966,52.541,28.456,14.324,7.935,3.964
975.15,64.43,55.075,87.248,15.976,88.29,58.087,79.625,78.498,55.9,81.729,61.703,70.544,57.958,53.71,64.281,81.779,86.288,62.6,89.98,52.433,28.487,14.41,7.77,3.874
975.45,64.42,54.962,86.953,15.973,88.344,57.996,79.595,78.521,55.937,81.794,61.676,70.521,57.901,53.622,64.223,81.521,86.3,62.644,90.077,52.277,28.476,14.515,7.627,3.737
975.74,64.48,54.841,86.982,15.999,88.432,57.901,79.369,78.575,55.94,81.73,61.519,70.595,58.085,53.633,64.068,81.437,86.364,62.711,90.203,52.225,28.44,14.49,7.611,3.572
976.03,64.453,54.858,86.954,15.99,88.379,57.905,79.401,78.777,56.058,81.682,61.617,70.501,57.986,53.679,63.945,81.397,86.213,62.645,90.301,52.254,28.326,14.523,7.593,3.507
976.33,64.457,54.941,86.93,15.93,88.43,57.915,79.281,78.765,56.126,81.52,61.717,70.488,57.972,53.76,64.001,81.466,85.999,62.511,90.285,52.248,28.406,14.685,7.455,3.321
976.62,64.558,54.853,86.882,15.907,88.654,57.837,79.232,78.75,56.229,81.566,61.652,70.599,57.871,53.847,64.063,81.337,86.073,62.416,90.3,52.16,28.479,14.778,7.479,3.199
976.91,64.56,54.815,86.82,15.922,88.852,57.823,79.189,78.604,56.263,81.752,61.836,70.504,57.983,53.885,63.989,81.215,86.015,62.33,90.215,52.004,28.449,14.66,7.244,3.053
977.21,64.635,54.654,86.75,15.897,88.966,57.849,79.047,78.49,56.159,81.62,61.868,70.468,57.988,53.776,63.989,81.138,86.016,62.262,90.026,51.935,28.304,14.54,7.206,2.91
977.5,64.726,54.676,86.785,15.905,88.953,57.743,78.966,78.238,56.168,81.783,61.969,70.534,57.894,53.918,64.025,81.074,85.885,62.305,89.9,51.962,28.306,14.518,7.322,2.969
977.79,64.741,54.738,86.827,16.065,88.777,57.709,78.813,78.183,56.171,81.791,61.84,70.488,57.871,53.849,64.068,81.002,85.826,62.266,89.926,51.981,28.231,14.304,7.371,3.066
978.09,64.644,54.598,86.704,16.037,88.642,57.631,78.815,78.109,56.124,81.931,61.832,70.367,57.959,53.83,64.066,80.837,85.825,62.392,89.964,51.815,28.283,14.32,7.425,3.171
978.38,64.61,54.594,86.699,16.108,88.543,57.549,78.663,78.164,56.183,81.981,61.809,70.378,57.889,53.691,64.289,80.895,85.924,62.437,89.802,51.87,28.178,14.135,7.398,3.115
978.67,64.717,54.767,86.814,16.102,88.638,57.652,78.812,78.394,56.071,82.003,61.705,70.448,57.843,53.704,64.278,81.011,85.887,62.366,89.979,51.886,28.105,14.069,7.409,3.108
978.97,64.69,54.774,86.73,16.019,88.639,57.725,78.935,78.408,55.896,82.144,61.844,70.495,57.754,53.713,64.349,80.995,85.888,62.506,89.893,51.836,28.139,14.014,7.416,3.084
979.26,64.749,54.802,86.601,15.834,88.654,57.596,78.84,78.267,55.684,82.061,61.645,70.559,57.794,53.768,64.263,81.003,85.951,62.559,89.699,51.805,28.194,14.098,7.514,3.188
979.55,64.861,54.764,86.436,15.857,88.573,57.445,78.914,78.379,55.608,82.321,61.563,70.407,57.887,53.803,64.249,80.985,85.985,62.752,89.966,51.806,28.12,13.927,7.591,3.32
979.84,65.023,54.776,86.439,15.896,88.458,57.559,79.025,78.385,55.677,82.38,61.603,70.298,58.067,53.748,64.112,81.056,85.853,62.851,90.274,51.92,28.079,13.9,7.61,3.497
980.14,65.116,54.769,86.361,15.904,88.2,57.649,79.065,78.469,55.809,82.232,61.467,70.213,58.078,53.795,64.075,81.17,85.803,62.955,90.35,52.173,28.231,13.96,7.791,3.633
980.43,65.139,54.807,86.409,15.73,88.102,57.613,79.218,78.403,55.759,82.277,61.537,70.252,57.976,53.912,64.007,81.242,85.723,63.262,90.56,52.207,28.232,14.205,7.838,3.773
980.72,65.268,54.816,86.325,15.707,87.963,57.615,79.37,78.521,55.686,82.18,61.317,70.221,58.012,53.709,63.905,81.206,85.967,63.271,90.436,52.077,28.218,14.205,7.853,3.777
981.01,65.424,54.837,86.495,15.483,87.987,57.603,79.398,78.646,55.469,82.082,61.182,70.213,58.029,53.798,63.865,81.2,85.854,63.432,90.414,51.945,28.22,14.22,7.773,3.817
981.31,65.632,54.937,86.682,15.458,88.116,57.844,79.379,78.556,55.421,81.981,61.131,70.274,58.075,53.677,63.937,81.289,85.802,63.597,90.461,52.06,28.224,14.23,7.972,3.957
981.6,65.621,54.971,86.711,15.481,88.246,58.069,79.497,78.603,55.472,81.704,61.08,70.268,58.069,53.889,63.814,81.293,85.713,63.572,90.74,52.01,28.355,14.312,7.971,3.927
981.89,65.666,54.887,86.766,15.451,88.373,58.031,79.459,78.443,55.409,81.677,61.199,70.189,58.102,53.865,63.898,81.384,85.672,63.742,90.548,52.088,28.379,14.353,8.025,4.089
982.18,65.769,54.986,86.585,15.634,88.173,58.031,79.428,78.395,55.519,81.786,61.141,70.273,58.265,53.905,63.945,81.586,85.534,63.582,90.549,52.078,28.378,14.379,7.899,4.005
982.48,65.898,54.831,86.762,15.825,88.212,58.152,79.45,78.27,55.596,81.935,61.237,70.12,58.349,53.807,64.049,81.744,85.597,63.508,90.645,52.146,28.224,14.125,7.669,3.858
982.77,65.977,54.696,86.961,15.919,88.406,58.375,79.387,78.159,55.68,81.817,61.255,70.134,58.147,53.707,63.974,81.731,85.658,63.403,90.429,52.272,28.324,14.097,7.627,3.739
983.06,65.896,54.663,86.873,15.852,88.406,58.116,79.448,78.278,55.681,81.772,61.02,70.193,58.043,53.812,64.041,81.73,85.749,63.313,90.011,52.156,28.368,14.048,7.697,3.65
983.35,65.941,54.816,86.881,15.876,88.632,58.014,79.39,78.294,55.608,81.978,61.077,70.292,58.116,53.971,64.157,81.701,85.8,63.311,89.92,51.993,28.28,14.08,7.534,3.513
983.64,66.114,54.944,86.911,16.075,88.87,58.042,79.262,78.353,55.569,82.046,61.019,70.321,58.299,54.058,64.102,81.679,85.804,63.012,89.774,52.002,28.344,14.018,7.551,3.552
983.94,66.076,55.096,87.002,16.116,88.968,58.106,79.195,78.407,55.732,82.075,61.178,70.287,58.254,54.259,63.956,81.746,85.583,62.976,89.822,52.091,28.427,14.166,7.381,3.549
984.23,66.158,55.044,86.792,16.051,89.008,58.055,79.191,78.272,55.811,82.212,61.307,70.284,58.166,54.231,63.948,81.721,85.529,62.962,89.958,52.027,28.517,14.317,7.483,3.646
984.52,66.167,55.03,86.777,16.084,88.94,57.931,79.076,78.233,55.954,82.291,61.445,70.316,58.093,54.333,63.849,81.818,85.443,62.625,89.924,51.914,28.507,14.267,7.479,3.663
984.81,66.201,54.996,86.62,16.029,88.947,57.888,79.17,78.326,55.808,82.364,61.556,70.247,58.213,54.148,63.799,81.752,85.376,62.553,89.745,51.936,28.437,14.256,7.549,3.696
985.1,66.179,54.935,86.591,15.978,88.86,57.906,79.042,78.286,55.693,82.378,61.519,70.323,58.31,54.146,63.728,81.801,85.485,62.428,89.704,51.818,28.522,14.288,7.507,3.656
985.4,66.112,54.771,86.749,15.754,89.023,57.845,78.958,78.207,55.539,82.29,61.423,70.258,58.131,53.9,63.599,81.654,85.49,62.477,89.858,51.788,28.491,14.401,7.673,3.851
985.69,66.116,54.815,86.781,15.764,89.026,57.837,79.158,78.423,55.395,82.192,61.338,70.232,58.106,53.732,63.601,81.534,85.54,62.557,89.815,51.772,28.689,14.512,7.971,4.141
985.98,66.071,54.876,86.825,15.519,88.842,57.761,79.237,78.602,55.242,82.21,61.275,70.294,58.289,53.678,63.725,81.274,85.642,62.559,89.502,51.74,28.574,14.663,8.082,4.253
986.27,66.237,54.792,86.954,15.541,88.946,57.964,79.14,78.544,55.182,82.323,61.606,70.285,58.303,53.657,63.625,81.266,85.68,62.755,89.508,51.921,28.549,14.654,8.078,4.332
